ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"200.676"	""	"2.11e+08"	"1.27e-03"	B	"0.000000"	"[4.540977]"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"		"T3225LS"	""	
"200.676"	""	"2.11e+08"	"2.55e-03"	B	"0.000000"	"[4.540987]"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"		"T3225LS"	""	
"203.054"	""	"3.07e+08"	"3.80e-03"	B	"0.000000"	"[4.487802]"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"		"T5118LS"	""	
"203.055"	""	"3.07e+08"	"1.90e-03"	B	"0.000000"	"[4.487787]"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"		"T5118LS"	""	
"206.633"	""	"4.55e+08"	"5.83e-03"	B	"0.000000"	"[4.410084]"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"T5118LS"	""	
"206.634"	""	"4.55e+08"	"2.91e-03"	B	"0.000000"	"[4.410062]"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"T5118LS"	""	
"212.414"	""	"7.15e+08"	"9.67e-03"	B	"0.000000"	"4.290053"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"		"T5118LS"	""	
"212.416"	""	"7.15e+08"	"4.84e-03"	B	"0.000000"	"4.290017"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"		"T5118LS"	""	
"222.785"	""	"1.21e+09"	"1.80e-02"	B	"0.000000"	"4.090340"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"		"T5118LS"	""	
"222.789"	""	"1.21e+09"	"9.00e-03"	B	"0.000000"	"4.090275"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"		"T5118LS"	""	
"230.812"	""	"3.90e+07"	"3.11e-04"	B	"0.587621"	"[4.535711]"	"1s2.2p"	"2P*"	"1/2"	"1s2.9s"	"2S"	"1/2"		"T3225LS"	""	
"230.870"	""	"7.80e+07"	"3.12e-04"	B	"0.588603"	"[4.535711]"	"1s2.2p"	"2P*"	"3/2"	"1s2.9s"	"2S"	"1/2"		"T3225LS"	""	
"234.101"	""	"1.61e+09"	"1.32e-02"	B	"0.587621"	"[4.480252]"	"1s2.2p"	"2P*"	"1/2"	"1s2.8s"	"2S"	"1/2"		"T5118LS"	""	
"234.160"	""	"3.22e+09"	"1.32e-02"	B	"0.588603"	"[4.480252]"	"1s2.2p"	"2P*"	"3/2"	"1s2.8s"	"2S"	"1/2"		"T5118LS"	""	
"239.107"	""	"8.66e+07"	"7.42e-04"	B	"0.587621"	"4.398741"	"1s2.2p"	"2P*"	"1/2"	"1s2.7s"	"2S"	"1/2"		"T3127LS"	""	
"239.169"	""	"1.73e+08"	"7.42e-04"	B	"0.588603"	"4.398741"	"1s2.2p"	"2P*"	"3/2"	"1s2.7s"	"2S"	"1/2"		"T3127LS"	""	
"244.903"	""	"2.27e+09"	"4.08e-02"	B+	"0.000000"	"3.720924"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"		"T5118LS"	""	
"244.911"	"250"	"2.27e+09"	"2.04e-02"	B+	"0.000000"	"3.720805"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"		"T5118LS"	"L3492"	
"245.769"	""	"1.25e+09"	"2.26e-02"	B+	"0.587621"	"4.295442"	"1s2.2p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	""	
"245.833"	""	"1.50e+09"	"2.04e-02"	B+	"0.588603"	"4.295453"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"		"T5118LS"	""	
"245.834"	""	"2.50e+08"	"2.27e-03"	B+	"0.588603"	"4.295442"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	""	
"247.341"	""	"1.43e+08"	"1.31e-03"	B	"0.587621"	"4.271874"	"1s2.2p"	"2P*"	"1/2"	"1s2.6s"	"2S"	"1/2"		"T5118LS"	""	
"247.407"	""	"2.85e+08"	"1.31e-03"	B	"0.588603"	"4.271874"	"1s2.2p"	"2P*"	"3/2"	"1s2.6s"	"2S"	"1/2"		"T5118LS"	""	
"259.468"	""	"2.28e+09"	"4.60e-02"	A	"0.587621"	"4.099683"	"1s2.2p"	"2P*"	"1/2"	"1s2.5d"	"2D"	"3/2"		"T5118LS"	""	
"259.539"	""	"2.73e+09"	"4.14e-02"	A	"0.588603"	"4.099698"	"1s2.2p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"5/2"		"T5118LS"	""	
"259.540"	""	"4.55e+08"	"4.59e-03"	A	"0.588603"	"4.099683"	"1s2.2p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"3/2"		"T5118LS"	""	
"262.547"	""	"2.57e+08"	"2.66e-03"	B	"0.587621"	"4.058496"	"1s2.2p"	"2P*"	"1/2"	"1s2.5s"	"2S"	"1/2"		"T5118LS"	""	
"262.621"	""	"5.15e+08"	"2.66e-03"	B	"0.588603"	"4.058496"	"1s2.2p"	"2P*"	"3/2"	"1s2.5s"	"2S"	"1/2"		"T5118LS"	""	
"289.141"	"200"	"4.90e+09"	"1.23e-01"	A	"0.587621"	"3.739258"	"1s2.2p"	"2P*"	"1/2"	"1s2.4d"	"2D"	"3/2"		"T5118LS"	"L3492"	
"289.228"	"250*"	"5.87e+09"	"1.10e-01"	A	"0.588603"	"3.739294"	"1s2.2p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"5/2"		"T5118LS"	"L3492"	
"289.231"	"250*"	"9.78e+08"	"1.23e-02"	A	"0.588603"	"3.739258"	"1s2.2p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"3/2"		"T5118LS"	"L3492"	
"296.856"	""	"5.32e+08"	"7.03e-03"	A	"0.587621"	"3.657353"	"1s2.2p"	"2P*"	"1/2"	"1s2.4s"	"2S"	"1/2"		"T5118LS"	""	
"296.951"	""	"1.06e+09"	"7.01e-03"	A	"0.588603"	"3.657353"	"1s2.2p"	"2P*"	"3/2"	"1s2.4s"	"2S"	"1/2"		"T5118LS"	""	
"312.420"	"570"	"4.63e+09"	"1.36e-01"	A	"0.000000"	"2.916799"	"1s2.2s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"3/2"		"T5118LS"	"L3492"	
"312.451"	"500"	"4.63e+09"	"6.78e-02"	A	"0.000000"	"2.916511"	"1s2.2s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"1/2"		"T5118LS"	"L3492"	
