configuration	term	J	energy
3s2.3p	2P*	1/2	0.0
3s2.3p	2P*	3/2	0.0050953000000000005
3s.3p2	4P	1/2	0.5187084
3s.3p2	4P	3/2	0.5205702
3s.3p2	4P	5/2	0.5235594
3s.3p2	2D	3/2	0.6826926
3s.3p2	2D	5/2	0.6829569000000001
3s.3p2	2S	1/2	0.9130936
3s.3p2	2P	1/2	0.9936205
3s.3p2	2P	3/2	0.9970443999999999
3s2.3d	2D	3/2	1.0650393999999999
3s2.3d	2D	5/2	1.0651423999999998
3s2.4s	2S	1/2	1.0738002
3s2.4p	2P*	1/2	1.2883212
3s2.4p	2P*	3/2	1.2895671
3s.3p.(3P*).3d	2D*	3/2	1.3425076999999999
3s.3p.(3P*).3d	2D*	5/2	1.3430733
3s.3p.(3P*).3d	4F*	3/2	1.4500516
3s.3p.(3P*).3d	4F*	5/2	1.45109
3s.3p.(3P*).3d	4F*	7/2	1.4525698999999999
3s.3p.(3P*).3d	4F*	9/2	1.4545068
3p3	4S*	3/2	1.4554334
3p3	2P*	3/2	1.5501607
3p3	2P*	1/2	1.5507091
3s2.4d	2D	5/2	1.5712959999999998
3s2.4d	2D	3/2	1.5713021999999999
3s.3p.(3P*).3d	4P*	5/2	1.5839021
3s.3p.(3P*).3d	4P*	3/2	1.5854743
3s.3p.(3P*).3d	4P*	1/2	1.5865723999999999
3s.3p.(3P*).3d	4D*	1/2	1.5970841999999998
3s.3p.(3P*).3d	4D*	3/2	1.5975794
3s.3p.(3P*).3d	4D*	5/2	1.5981473
3s.3p.(3P*).3d	4D*	7/2	1.5985935
3s2.5s	2S	1/2	1.6042207
3s2.4f	2F*	5/2	1.6280261999999999
3s2.4f	2F*	7/2	1.6280313
3s.3p.(3P*).4s	4P*	1/2	1.6808666
3s.3p.(3P*).4s	4P*	3/2	1.6825612
3s2.5p	2P*	1/2	1.6834818
3s2.5p	2P*	3/2	1.6845511000000002
3s.3p.(3P*).4s	4P*	5/2	1.6862598000000002
3p3	2D*	5/2	1.6865215
3p3	2D*	3/2	1.6867415000000001
3s.3p.(3P*).3d	2F*	5/2	1.7151436000000002
3s.3p.(3P*).3d	2F*	7/2	1.7193546999999998
3s.3p.(3P*).4s	2P*	1/2	1.7430896
3s.3p.(3P*).4s	2P*	3/2	1.7463621
3s2.5d	2D	5/2	1.8148323
3s2.5d	2D	3/2	1.8148328999999999
3s2.5f	2F*	7/2	1.8274455000000003
3s2.5f	2F*	5/2	1.8277398999999999
3s2.6s	2S	1/2	1.8343052
3s2.5g	2G	7/2	1.8570217
3s2.5g	2G	9/2	1.8570236
3s2.6p?	2P*	3/2	1.8772407
3s2.6p?	2P*	1/2	1.8774
3s.3p.(3P*).4p	4D	1/2	1.8822564
3s.3p.(3P*).3d?	2P*	3/2	1.8828028
3s.3p.(3P*).3d?	2P*	1/2	1.8829661
3s.3p.(3P*).4p	4D	3/2	1.8839773999999998
3s.3p.(3P*).4p	2P	1/2	1.8858703
3s.3p.(3P*).4p	4D	5/2	1.8866558
