ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1301.874"	"20"	"5.0e+07"	"3.8e-02"	C	"0.0000000"	"0.6999655"	"3s2.3p2"	"3P"	"0"	"3s.3p3"	"3P*"	"1"		"T8043"	"L3986"	
"1304.492"	"20"	"1.5e+08"	"1.3e-02"	C	"0.0015027"	"0.7000637"	"3s2.3p2"	"3P"	"1"	"3s.3p3"	"3P*"	"0"		"T8043"	"L3986"	
"1304.675"	"15"	"3.7e+07"	"9.4e-03"	C	"0.0015027"	"0.6999655"	"3s2.3p2"	"3P"	"1"	"3s.3p3"	"3P*"	"1"		"T8043"	"L3986"	
"1305.497"	"35"	"3.8e+07"	"1.6e-02"	C	"0.0015027"	"0.6995256"	"3s2.3p2"	"3P"	"1"	"3s.3p3"	"3P*"	"2"		"T8043"	"L3986"	
"1309.874"	"25"	"6.2e+07"	"9.6e-03"	C	"0.0042749"	"0.6999655"	"3s2.3p2"	"3P"	"2"	"3s.3p3"	"3P*"	"1"		"T8043"	"L3986"	
"1310.703"	"60"	"1.1e+08"	"2.8e-02"	C	"0.0042749"	"0.6995256"	"3s2.3p2"	"3P"	"2"	"3s.3p3"	"3P*"	"2"		"T8043"	"L3986"	
"1532.533"	"80"	"7.2e+06"	"7.6e-03"	D	"0.0000000"	"0.5946150"	"3s2.3p2"	"3P"	"0"	"3s.3p3"	"3D*"	"1"		"T1108LS"	"L3986"	
"1535.923"	"120"	"9.6e+06"	"5.7e-03"	C+	"0.0015027"	"0.5948054"	"3s2.3p2"	"3P"	"1"	"3s.3p3"	"3D*"	"2"		"T1108LS"	"L3986"	
"1536.416"	"80"	"5.4e+06"	"1.9e-03"	D	"0.0015027"	"0.5946150"	"3s2.3p2"	"3P"	"1"	"3s.3p3"	"3D*"	"1"		"T1108LS"	"L3986"	
"1542.304"	"120"	"1.27e+07"	"6.34e-03"	C+	"0.0042749"	"0.5951227"	"3s2.3p2"	"3P"	"2"	"3s.3p3"	"3D*"	"3"		"T1108LS"	"L3986"	
"1543.133"	""	"3.2e+06"	"1.1e-03"	D	"0.0042749"	"0.5948054"	"3s2.3p2"	"3P"	"2"	"3s.3p3"	"3D*"	"2"		"T1108LS"	""	
"1543.631"	""	"3.5e+05"	"7.5e-05"	E	"0.0042749"	"0.5946150"	"3s2.3p2"	"3P"	"2"	"3s.3p3"	"3D*"	"1"		"T1108LS"	""	
"4386.625"	"200"	"4.0e+07"	"1.2e-01"	D	"0.9261726"	"1.1339102"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.5s"	"1P*"	"1"		"T1619CA"	"L3986"	
"4403.341"	""	"2.5e+07"	"2.2e-01"	D	"0.9588722"	"1.1658212"	"3s2.3p.4p"	"3P"	"0"	"3s2.3p.4d"	"3P*"	"1"		"T1619CA,LS"	""	
