configuration	term	J	energy
2p6.3s	2S	1/2	0.0
2p6.3p	2P*	1/2	0.48919490000000004
2p6.3p	2P*	3/2	0.49132420000000004
2p6.3d	2D	5/2	1.0566707
2p6.3d	2D	3/2	1.0566916000000002
2p6.4s	2S	1/2	1.1496913999999998
2p6.4p	2P*	1/2	1.3088837
2p6.4p	2P*	3/2	1.3096138000000002
2p6.4d	2D	5/2	1.5107561
2p6.4d	2D	3/2	1.510767
2p6.4f	2F*	5/2	1.5273998
2p6.4f	2F*	7/2	1.5274054
2p6.5s	2S	1/2	1.5549619
2p6.5p	2P*	1/2	1.6260051000000002
2p6.5p	2P*	3/2	1.6263412
2p6.5d	2D	5/2	1.7211791
2p6.5d	2D	3/2	1.721185
2p6.5f	2F*	5/2	1.7302783
2p6.5f	2F*	7/2	1.7302813000000001
2p6.5g	2G	7/2	1.7307557
2p6.5g	2G	9/2	1.7307575000000002
2p6.6s	2S	1/2	1.7449327000000001
2p6.6p	2P*	1/2	1.7826363
2p6.6p	2P*	3/2	1.7828186999999998
2p6.6d	2D	5/2	1.8350658
2p6.6d	2D	3/2	1.8350691000000003
2p6.6f	2F*	5/2	1.8404966
2p6.6f	2F*	7/2	1.8404966
2p6.6g	2G	7/2	1.8407921000000003
2p6.6g	2G	9/2	1.8407921000000003
2p6.6h	2H*	11/2	1.8408479
2p6.6h	2H*	9/2	1.8408479
2p6.7s	2S	1/2	1.8491577000000001
2p6.7p	2P*	1/2	1.8715214
2p6.7p	2P*	3/2	1.8716311
2p6.7d	2D	5/2	1.9034712999999999
2p6.7d	2D	3/2	1.9034712999999999
2p6.7f	2F*	5/2	1.9069470000000002
2p6.7f	2F*	7/2	1.9069470000000002
2p6.7g	2G	7/2	1.907141
2p6.7g	2G	9/2	1.907141
2p6.7h	2H*	9/2	1.9071768
2p6.7h	2H*	11/2	1.9071768
2p6.8s	2S	1/2	1.9124752
2p6.8d	2D	5/2	1.9477189
2p6.8d	2D	3/2	1.9477189
2p6.8f	2F*	7/2	1.9500703000000001
2p6.8f	2F*	5/2	1.9500703000000001
2p6.8g	2G	9/2	1.9502046000000002
2p6.8g	2G	7/2	1.9502046000000002
2p6.8h	2H*	11/2	1.9502293000000002
2p6.8h	2H*	9/2	1.9502293000000002
2p6.9f	2F*	7/2	1.9796303
2p6.9f	2F*	5/2	1.9796303
2p6.9g	2G	9/2	1.9797292000000002
2p6.9g	2G	7/2	1.9797292000000002
2p6.9h	2H*	11/2	1.9797473
2p6.9h	2H*	9/2	1.9797473
